"","subject","native_lang","age","gender","trial","story","reaction_time","response_a","response_b","response_c","response_d","report_a","report_b","report_c","tag_a","tag_b","tag_c","exhaustive_seen","mention_one_high_seen","mention_one_low_seen","mention_some_high_seen","mention_some_low_seen","false_report_seen","none_of_above_seen","exhaustive_chosen","mention_one_high_chosen","mention_one_low_chosen","mention_some_high_chosen","mention_some_low_chosen","false_report_chosen","none_of_above_chosen","tense"
"1440","A3A4UFCFF9DMW3","english",22,"male","test","test_coffee",4430,"1","0","0",0,"Cafe E.","Cafes D and E.","Cafes A and B.","mo-l","ms-l","ms-h",0,0,1,1,1,0,1,0,0,1,0,0,0,0,"present"
"1441","A3A4UFCFF9DMW3","english",22,"male","control","control_why",2267,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,0,0,0,0,"present"
"1442","A3A4UFCFF9DMW3","english",22,"male","exit_quest",NA,87152,"good","no","very good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1443","A1WKF2VH7TV0H2","English",22,"female","consent",NA,12128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1444","A1WKF2VH7TV0H2","English",22,"female","train","train_m",12421,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1445","A1WKF2VH7TV0H2","English",22,"female","train","train_f",14637,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1446","A1WKF2VH7TV0H2","English",22,"female","test","test_dentist",13399,"1","1","1",0,"Dentists D and E.","Dentist A.","Dentists A, B, C, D and E.","ms-l","mo-h","exh",1,1,0,0,1,0,1,1,1,0,0,1,0,0,"present"
"1447","A1WKF2VH7TV0H2","English",22,"female","test","test_shoes",7786,"1","1","1",0,"Store A.","Store E.","Store F.","mo-h","mo-l","fa",0,1,1,0,0,0,1,0,1,1,0,0,0,0,"present"
"1448","A1WKF2VH7TV0H2","English",22,"female","control","control_how",16051,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,1,0,0,0,0,"present"
"1449","A1WKF2VH7TV0H2","English",22,"female","test","test_yarn",16402,"0","1","1",0,"Stalls D and E.","Stall A.","Stalls A and B.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0,"present"
"1450","A1WKF2VH7TV0H2","English",22,"female","test","test_coffee",29700,"0","1","0",0,"Cafe F.","Cafes A and B.","Cafe E.","fa","ms-h","mo-l",0,0,1,1,0,0,1,0,0,0,1,0,0,0,"present"
"1451","A1WKF2VH7TV0H2","English",22,"female","control","control_why",5321,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,1,0,0,0,"present"
"1452","A1WKF2VH7TV0H2","English",22,"female","test","test_hair",9980,"0","1","1",0,"Stylists D and E.","Stylists A and B.","Stylist A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0,"present"
"1453","A1WKF2VH7TV0H2","English",22,"female","control","control_what",10001,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,0,0,0,"present"
"1454","A1WKF2VH7TV0H2","English",22,"female","test","test_books",2810,"0","0","1",0,"Bookstores D and E.","Bookstore E.","Bookstore A.","ms-l","mo-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"present"
"1455","A1WKF2VH7TV0H2","English",22,"female","control","control_when",8993,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0,"present"
"1456","A1WKF2VH7TV0H2","English",22,"female","exit_quest",NA,20332,"Yes%2C it's 2 different questions.","No%2C because it's not hard.","No.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1457","ADUACF4TW5833","ENGLISH",28,"male","consent",NA,38642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1458","ADUACF4TW5833","ENGLISH",28,"male","train","train_m",7892,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1459","ADUACF4TW5833","ENGLISH",28,"male","train","train_f",4194,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1460","ADUACF4TW5833","ENGLISH",28,"male","test","test_dentist",5956,"0","0","1",0,"Dentists A, B, C, D and E.","Dentists D and E.","Dentist A.","exh","ms-l","mo-h",1,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1461","ADUACF4TW5833","ENGLISH",28,"male","test","test_coffee",3661,"1","0","0",0,"Cafes D and E.","Cafe E.","Cafes A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,0,1,0,0,"present"
"1462","ADUACF4TW5833","ENGLISH",28,"male","control","control_why",2951,"0","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,1,0,0,"present"
"1463","ADUACF4TW5833","ENGLISH",28,"male","test","test_shoes",8286,"1","0","0",0,"Store A.","Store F.","Store E.","mo-h","fa","mo-l",0,1,1,0,0,0,1,0,1,0,0,0,0,0,"present"
"1464","ADUACF4TW5833","ENGLISH",28,"male","control","control_how",2520,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,"present"
"1465","ADUACF4TW5833","ENGLISH",28,"male","test","test_books",4266,"1","0","0",0,"Bookstores A, B, C, D and E.","Bookstore A.","Bookstores A and B.","exh","mo-h","ms-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0,"present"
"1466","ADUACF4TW5833","ENGLISH",28,"male","test","test_hair",3726,"1","0","0",0,"Stylists D and E.","Stylists A, B, C, D and E.","Stylist A.","ms-l","exh","mo-h",1,1,0,0,1,0,1,0,0,0,0,1,0,0,"present"
"1467","ADUACF4TW5833","ENGLISH",28,"male","control","control_what",2968,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,1,0,0,"present"
"1468","ADUACF4TW5833","ENGLISH",28,"male","test","test_yarn",3738,"1","0","0",0,"Stalls D and E.","Stall E.","Stalls A, B, C, D and E.","ms-l","mo-l","exh",1,0,1,0,1,0,1,0,0,0,0,1,0,0,"present"
"1469","ADUACF4TW5833","ENGLISH",28,"male","control","control_when",2177,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,1,0,0,"present"
"1470","ADUACF4TW5833","ENGLISH",28,"male","exit_quest",NA,116004,"Best Sunday Brunch in Mumbai Menu%2C Photos","small bites are served on cocktail sticks.","Here are the places to have brunch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1471","ABZ1LM3J8REE6","english",58,"male","consent",NA,41002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1472","ABZ1LM3J8REE6","english",58,"male","train","train_f",14755,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1473","ABZ1LM3J8REE6","english",58,"male","train","train_m",15940,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1474","ABZ1LM3J8REE6","english",58,"male","test","test_shoes",14414,"0","1","0",0,"Stores A, B, C, D and E.","Store A.","Store E.","exh","mo-h","mo-l",1,1,1,0,0,0,1,0,1,0,0,0,0,0,"present"
"1475","ABZ1LM3J8REE6","english",58,"male","control","control_why",29365,"1","1","1",1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,"present"
"1476","ABZ1LM3J8REE6","english",58,"male","test","test_coffee",9687,"0","0","0",0,"Cafes D and E.","Cafe A.","Cafe E.","ms-l","mo-h","mo-l",0,1,1,0,1,0,1,0,0,0,0,0,0,0,"present"
"1477","ABZ1LM3J8REE6","english",58,"male","test","test_dentist",9434,"0","0","1",0,"Dentists A and B.","Dentist E.","Dentists D and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,0,0,1,0,0,"present"
"1478","ABZ1LM3J8REE6","english",58,"male","control","control_what",5580,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,1,0,0,"present"
"1479","ABZ1LM3J8REE6","english",58,"male","test","test_books",8792,"0","1","0",0,"Bookstores A and B.","Bookstore E.","Bookstore A.","ms-h","mo-l","mo-h",0,1,1,1,0,0,1,0,0,1,0,0,0,0,"present"
"1480","ABZ1LM3J8REE6","english",58,"male","control","control_how",12728,"1","1","1",1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,1,0,0,0,0,"present"
"1481","ABZ1LM3J8REE6","english",58,"male","test","test_hair",11206,"1","1","1",0,"Stylist E.","Stylists A and B.","Stylists A, B, C, D and E.","mo-l","ms-h","exh",1,0,1,1,0,0,1,1,0,1,1,0,0,0,"present"
"1482","ABZ1LM3J8REE6","english",58,"male","test","test_yarn",9360,"1","1","1",0,"Stall F.","Stalls A, B, C, D and E.","Stalls D and E.","fa","exh","ms-l",1,0,0,0,1,0,1,1,0,0,0,1,0,0,"present"
"1483","ABZ1LM3J8REE6","english",58,"male","control","control_when",5436,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,0,0,0,1,0,0,"present"
"1484","ABZ1LM3J8REE6","english",58,"male","exit_quest",NA,87111,"the quality is good","no because is an knowledgeable task","good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1485","A1WL6K3EUA2WOX","ENGLISH",72,"male","consent",NA,24087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1486","A1WL6K3EUA2WOX","ENGLISH",72,"male","train","train_m",48521,"1","1","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1487","A1WL6K3EUA2WOX","ENGLISH",72,"male","train","train_f",10292,"1","1","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1488","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_shoes",10261,"1","1","1",0,"Store E.","Stores D and E.","Stores A, B, C, D and E.","mo-l","ms-l","exh",1,0,1,0,1,0,1,1,0,1,0,1,0,0,"present"
"1489","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_hair",7855,"1","1","1",0,"Stylist E.","Stylist F.","Stylists D and E.","mo-l","fa","ms-l",0,0,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1490","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","control_why",6078,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1491","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_yarn",5102,"1","1","1",0,"Stalls A, B, C, D and E.","Stall E.","Stalls D and E.","exh","mo-l","ms-l",1,0,1,0,1,0,1,1,0,1,0,1,0,0,"present"
"1492","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_books",5806,"1","1","1",0,"Bookstores A and B.","Bookstores D and E.","Bookstore E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,1,1,1,0,0,"present"
"1493","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","control_when",32986,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0,"present"
"1494","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_coffee",6180,"1","1","1",0,"Cafe A.","Cafe E.","Cafes D and E.","mo-h","mo-l","ms-l",0,1,1,0,1,0,1,0,1,1,0,1,0,0,"present"
"1495","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","control_how",5060,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0,"present"
"1496","A1WL6K3EUA2WOX","ENGLISH",72,"male","test","test_dentist",7998,"1","1","1",0,"Dentist A.","Dentists A, B, C, D and E.","Dentists A and B.","mo-h","exh","ms-h",1,1,0,1,0,0,1,1,1,0,1,0,0,0,"present"
"1497","A1WL6K3EUA2WOX","ENGLISH",72,"male","control","control_what",5336,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,0,0,0,"present"
"1498","A1WL6K3EUA2WOX","ENGLISH",72,"male","exit_quest",NA,49188,"SHE SAYS GO FOR THE TOWN","NO","NICE TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1499","A2APHZ2KOI1MPI","English",51,"male","consent",NA,41911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1500","A2APHZ2KOI1MPI","English",51,"male","train","train_m",38289,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1501","A2APHZ2KOI1MPI","English",51,"male","train","train_f",28666,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1502","A2APHZ2KOI1MPI","English",51,"male","test","test_yarn",45014,"1","1","0",0,"Stalls D and E.","Stall F.","Stalls A and B.","ms-l","fa","ms-h",0,0,0,1,1,0,1,0,0,0,0,1,0,0,"present"
"1503","A2APHZ2KOI1MPI","English",51,"male","test","test_shoes",6157,"1","1","0",0,"Stores A and B.","Stores D and E.","Store A.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,0,0,1,1,0,0,"present"
"1504","A2APHZ2KOI1MPI","English",51,"male","control","control_when",22222,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,0,0,1,1,0,0,"present"
"1505","A2APHZ2KOI1MPI","English",51,"male","test","test_dentist",9090,"1","1","0",0,"Dentists D and E.","Dentist E.","Dentists A and B.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,1,0,1,0,0,"present"
"1506","A2APHZ2KOI1MPI","English",51,"male","test","test_hair",5078,"0","1","1",0,"Stylist A.","Stylists D and E.","Stylist E.","mo-h","ms-l","mo-l",0,1,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1507","A2APHZ2KOI1MPI","English",51,"male","control","control_what",4777,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1508","A2APHZ2KOI1MPI","English",51,"male","test","test_coffee",9766,"1","1","0",0,"Cafe E.","Cafe F.","Cafe A.","mo-l","fa","mo-h",0,1,1,0,0,0,1,0,0,1,0,0,0,0,"present"
"1509","A2APHZ2KOI1MPI","English",51,"male","control","control_how",5645,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,0,0,0,0,"present"
"1510","A2APHZ2KOI1MPI","English",51,"male","test","test_books",4521,"0","1","1",0,"Bookstore A.","Bookstores D and E.","Bookstore E.","mo-h","ms-l","mo-l",0,1,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1511","A2APHZ2KOI1MPI","English",51,"male","control","control_why",4498,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,1,0,1,0,0,"present"
"1512","A2APHZ2KOI1MPI","English",51,"male","exit_quest",NA,58911,"she is also go for that place so ask that","no difficult","good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1513","A1C7XI68SED8JE","english",35,"female","consent",NA,29931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1514","A1C7XI68SED8JE","english",35,"female","train","train_f",39429,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1515","A1C7XI68SED8JE","english",35,"female","train","train_m",39903,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1516","A1C7XI68SED8JE","english",35,"female","test","test_shoes",38899,"1","1","1",0,"Stores A, B, C, D and E.","Stores A and B.","Store E.","exh","ms-h","mo-l",1,0,1,1,0,0,1,1,0,1,1,0,0,0,"present"
"1517","A1C7XI68SED8JE","english",35,"female","test","test_coffee",21350,"1","1","1",0,"Cafe E.","Cafes A, B, C, D and E.","Cafe A.","mo-l","exh","mo-h",1,1,1,0,0,0,1,1,1,1,0,0,0,0,"present"
"1518","A1C7XI68SED8JE","english",35,"female","control","control_what",19325,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0,"present"
"1519","A1C7XI68SED8JE","english",35,"female","test","test_books",20586,"1","1","1",0,"Bookstores A and B.","Bookstores A, B, C, D and E.","Bookstores D and E.","ms-h","exh","ms-l",1,0,0,1,1,0,1,1,0,0,1,1,0,0,"present"
"1520","A1C7XI68SED8JE","english",35,"female","test","test_hair",17740,"1","1","1",0,"Stylists D and E.","Stylists A and B.","Stylists A, B, C, D and E.","ms-l","ms-h","exh",1,0,0,1,1,0,1,1,0,0,1,1,0,0,"present"
"1521","A1C7XI68SED8JE","english",35,"female","control","control_why",33433,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,0,0,"present"
"1522","A1C7XI68SED8JE","english",35,"female","test","test_yarn",19551,"1","1","1",0,"Stall A.","Stalls A and B.","Stall E.","mo-h","ms-h","mo-l",0,1,1,1,0,0,1,0,1,1,1,0,0,0,"present"
"1523","A1C7XI68SED8JE","english",35,"female","control","control_how",23026,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,"present"
"1524","A1C7XI68SED8JE","english",35,"female","test","test_dentist",12873,"0","1","0",0,"Dentist F.","Dentists D and E.","Dentist E.","fa","ms-l","mo-l",0,0,1,0,1,0,1,0,0,0,0,1,0,0,"present"
"1525","A1C7XI68SED8JE","english",35,"female","control","control_when",21163,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,1,0,0,"present"
"1526","A1C7XI68SED8JE","english",35,"female","exit_quest",NA,27099,"no%2C it's the same thing","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1527","A15340BRCER2UO","English",38,"male","consent",NA,39463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1528","A15340BRCER2UO","English",38,"male","train","train_f",25302,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1529","A15340BRCER2UO","English",38,"male","train","train_m",22346,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1530","A15340BRCER2UO","English",38,"male","test","test_hair",42898,"0","1","0",0,"Stylist F.","Stylist A.","Stylists D and E.","fa","mo-h","ms-l",0,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1531","A15340BRCER2UO","English",38,"male","test","test_shoes",16610,"1","0","0",0,"Store A.","Stores A, B, C, D and E.","Stores D and E.","mo-h","exh","ms-l",1,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1532","A15340BRCER2UO","English",38,"male","control","control_how",24107,"1","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1533","A15340BRCER2UO","English",38,"male","test","test_coffee",13939,"1","0","0",0,"Cafes A, B, C, D and E.","Cafe E.","Cafe F.","exh","mo-l","fa",1,0,1,0,0,0,1,1,0,0,0,0,0,0,"present"
"1534","A15340BRCER2UO","English",38,"male","test","test_yarn",15443,"1","0","0",0,"Stall A.","Stalls A and B.","Stall F.","mo-h","ms-h","fa",0,1,0,1,0,0,1,0,1,0,0,0,0,0,"present"
"1535","A15340BRCER2UO","English",38,"male","control","control_why",20191,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,0,0,0,0,"present"
"1536","A15340BRCER2UO","English",38,"male","test","test_dentist",7121,"1","0","0",0,"Dentist A.","Dentists D and E.","Dentist F.","mo-h","ms-l","fa",0,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1537","A15340BRCER2UO","English",38,"male","control","control_what",7587,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,"present"
"1538","A15340BRCER2UO","English",38,"male","test","test_books",9974,"0","1","0",0,"Bookstore E.","Bookstores A and B.","Bookstores A, B, C, D and E.","mo-l","ms-h","exh",1,0,1,1,0,0,1,0,0,0,1,0,0,0,"present"
"1539","A15340BRCER2UO","English",38,"male","control","control_when",31465,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,1,0,0,0,"present"
"1540","A15340BRCER2UO","English",38,"male","exit_quest",NA,53222,"No%2C to me they both mean the same thing","It was fine. A little strange and took some concentration%2C but nothing too difficult","No further comment%2C thanks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1541","AL5UXD1GLG4X0","English",34,"female","consent",NA,41492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1542","AL5UXD1GLG4X0","English",34,"female","train","train_m",30787,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1543","AL5UXD1GLG4X0","English",34,"female","train","train_f",40157,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1544","AL5UXD1GLG4X0","English",34,"female","test","test_shoes",64706,"1","0","0",0,"Stores A and B.","Store E.","Stores D and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0,"present"
"1545","AL5UXD1GLG4X0","English",34,"female","test","test_books",33536,"1","0","0",0,"Bookstores A and B.","Bookstore F.","Bookstores A, B, C, D and E.","ms-h","fa","exh",1,0,0,1,0,0,1,0,0,0,1,0,0,0,"present"
"1546","AL5UXD1GLG4X0","English",34,"female","control","control_why",24101,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,"present"
"1547","AL5UXD1GLG4X0","English",34,"female","test","test_yarn",25074,"1","0","0",0,"Stall A.","Stall E.","Stalls D and E.","mo-h","mo-l","ms-l",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"present"
"1548","AL5UXD1GLG4X0","English",34,"female","control","control_when",53100,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0,"present"
"1549","AL5UXD1GLG4X0","English",34,"female","test","test_coffee",22202,"0","0","1",0,"Cafe E.","Cafes D and E.","Cafe A.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0,"present"
"1550","AL5UXD1GLG4X0","English",34,"female","test","test_hair",14873,"0","1","0",0,"Stylist E.","Stylists A, B, C, D and E.","Stylist F.","mo-l","exh","fa",1,0,1,0,0,0,1,1,0,0,0,0,0,0,"present"
"1551","AL5UXD1GLG4X0","English",34,"female","control","control_what",15509,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,"present"
"1552","AL5UXD1GLG4X0","English",34,"female","test","test_dentist",13567,"1","0","0",0,"Dentist A.","Dentists A and B.","Dentists D and E.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,0,0,0,0,"present"
"1553","AL5UXD1GLG4X0","English",34,"female","control","control_how",21468,"1","0","1",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,0,0,0,0,"present"
"1554","AL5UXD1GLG4X0","English",34,"female","exit_quest",NA,50414,"no%2C answer would be the same","not too difficult. Just had to pay attention","it was interesting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1555","A17DXR1QC8GWL8","ENGLISH",33,"female","consent",NA,10542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1556","A17DXR1QC8GWL8","ENGLISH",33,"female","train","train_f",23362,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1557","A17DXR1QC8GWL8","ENGLISH",33,"female","train","train_m",24515,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present"
"1558","A17DXR1QC8GWL8","ENGLISH",33,"female","test","test_dentist",28134,"0","0","0",1,"Dentist A.","Dentists D and E.","Dentist E.","mo-h","ms-l","mo-l",0,1,1,0,1,0,1,0,0,0,0,0,0,1,"present"
"1559","A17DXR1QC8GWL8","ENGLISH",33,"female","test","test_yarn",32398,"0","0","0",1,"Stall A.","Stalls A, B, C, D and E.","Stalls A and B.","mo-h","exh","ms-h",1,1,0,1,0,0,1,0,0,0,0,0,0,1,"present"
"1560","A17DXR1QC8GWL8","ENGLISH",33,"female","control","control_how",21143,"0","1","0",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,"present"
"1561","A17DXR1QC8GWL8","ENGLISH",33,"female","test","test_shoes",17541,"0","0","0",1,"Store A.","Store E.","Stores A and B.","mo-h","mo-l","ms-h",0,1,1,1,0,0,1,0,0,0,0,0,0,1,"present"
"1562","A17DXR1QC8GWL8","ENGLISH",33,"female","control","control_what",11509,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,"present"
"1563","A17DXR1QC8GWL8","ENGLISH",33,"female","test","test_coffee",13317,"0","0","0",1,"Cafe F.","Cafes D and E.","Cafe A.","fa","ms-l","mo-h",0,1,0,0,1,0,1,0,0,0,0,0,0,1,"present"
